Date,Open,High,Low,Close,Adj Close,Volume
2/8/2012,8971.879883,9015.589844,8956.780273,9015.589844,9015.589844,157400000
2/9/2012,8996.129883,9018.490234,8942.870117,9002.240234,9002.240234,178300000
2/10/2012,9010.530273,9016.969727,8947.169922,8947.169922,8947.169922,154000000
2/13/2012,8954.030273,9023.5,8948.540039,8999.179688,8999.179688,126800000
2/14/2012,8978.719727,9072.080078,8972.740234,9052.070313,9052.070313,141700000
2/15/2012,9108.839844,9314.370117,9107.679688,9260.339844,9260.339844,208100000
2/16/2012,9232.379883,9308.929688,9214.230469,9238.099609,9238.099609,180000000
2/17/2012,9371.120117,9435.030273,9369.25,9384.169922,9384.169922,188700000
2/20/2012,9534.030273,9549.30957,9462.669922,9485.089844,9485.089844,169300000
2/21/2012,9458.679688,9517.040039,9440.410156,9463.019531,9463.019531,169900000
2/22/2012,9459.740234,9564.049805,9442.580078,9554,9554,165000000
2/23/2012,9549.769531,9609.839844,9513.650391,9595.570313,9595.570313,180000000
2/24/2012,9594.849609,9647.379883,9576.209961,9647.379883,9647.379883,180000000
2/27/2012,9726.200195,9736.110352,9628.25,9633.929688,9633.929688,177100000
2/28/2012,9567.120117,9722.519531,9528.769531,9722.519531,9722.519531,185500000
2/29/2012,9771.620117,9866.410156,9706.219727,9723.240234,9723.240234,179200000
3/1/2012,9771.339844,9865.75,9666.019531,9707.370117,9707.370117,175100000
3/2/2012,9797.049805,9803.75,9729.240234,9777.030273,9777.030273,158500000
3/5/2012,9756.980469,9792.139648,9673.75,9698.589844,9698.589844,132600000
3/6/2012,9704.610352,9732.889648,9602.839844,9637.629883,9637.629883,171900000
3/7/2012,9509.099609,9603.19043,9509.099609,9576.05957,9576.05957,155800000
3/8/2012,9674.94043,9768.959961,9659.150391,9768.959961,9768.959961,144100000
3/9/2012,9911.070313,10007.62012,9853.179688,9929.740234,9929.740234,265400000
3/12/2012,10015.91992,10021.50977,9889.860352,9889.860352,9889.860352,153500000
3/13/2012,9921.25,10011.87988,9888.299805,9899.080078,9899.080078,206000000
3/14/2012,10064.12012,10115.79004,10050.51953,10050.51953,10050.51953,168100000
3/15/2012,10115.40039,10158.74023,10077.54981,10123.28027,10123.28027,177600000
3/16/2012,10110.57031,10148.46973,10090.08984,10129.83008,10129.83008,163000000
3/19/2012,10150.84961,10172.63965,10134.48047,10141.99023,10141.99023,135100000
3/21/2012,10100.87012,10132.01953,10073.90039,10086.49023,10086.49023,149900000
3/22/2012,10055.16016,10136.84961,10052.5,10127.08008,10127.08008,146900000
3/23/2012,10014.87012,10031.95996,9999.370117,10011.46973,10011.46973,121600000
3/26/2012,10040.09961,10056.2002,10016.04981,10018.24023,10018.24023,126600000
3/27/2012,10152.90039,10255.15039,10152.25,10255.15039,10255.15039,161100000
3/28/2012,10153.50977,10197.79981,10124.28027,10182.57031,10182.57031,141100000
3/29/2012,10134.78027,10147.04004,10084.76953,10114.79004,10114.79004,149300000
3/30/2012,10089.09961,10111.08984,10033.19043,10083.55957,10083.55957,137400000
4/2/2012,10161.71973,10190.34961,10109.87012,10109.87012,10109.87012,151900000
4/3/2012,10082.20996,10084.07031,10040.99023,10050.38965,10050.38965,112400000
4/4/2012,10045.87988,10059.19043,9819.990234,9819.990234,9819.990234,147800000
4/5/2012,9737.5,9806.400391,9692.700195,9767.610352,9767.610352,165100000
4/6/2012,9710.25,9739.589844,9659.160156,9688.450195,9688.450195,118400000
4/9/2012,9565.30957,9618.099609,9535.330078,9546.259766,9546.259766,111600000
4/10/2012,9583.360352,9648.120117,9509.719727,9538.019531,9538.019531,134800000
4/11/2012,9398.599609,9487.839844,9388.139648,9458.740234,9458.740234,155800000
4/12/2012,9486.19043,9541.040039,9449.490234,9524.790039,9524.790039,134700000
4/13/2012,9613.19043,9690.290039,9603.969727,9637.990234,9637.990234,171400000
4/16/2012,9522.700195,9532.910156,9464.490234,9470.639648,9470.639648,113000000
4/17/2012,9476.150391,9519.799805,9455.320313,9464.709961,9464.709961,109200000
4/18/2012,9594.299805,9682.879883,9594.299805,9667.259766,9667.259766,116800000
4/19/2012,9578.679688,9617.929688,9565.830078,9588.379883,9588.379883,118800000
4/20/2012,9574.990234,9580.870117,9532.679688,9561.360352,9561.360352,109800000
4/23/2012,9599.200195,9643.269531,9520.980469,9542.169922,9542.169922,101500000
4/24/2012,9466.080078,9510.700195,9423.299805,9468.040039,9468.040039,106400000
4/25/2012,9578.419922,9582.730469,9530.019531,9561.009766,9561.009766,97500000
4/26/2012,9613.160156,9630.969727,9531.030273,9561.830078,9561.830078,104900000
4/27/2012,9564.400391,9691.700195,9463.599609,9520.889648,9520.889648,165500000
5/1/2012,9471.660156,9472.25,9332.790039,9350.950195,9350.950195,117900000
5/2/2012,9397.870117,9417.959961,9344.530273,9380.25,9380.25,94500000
5/7/2012,9198.169922,9206.450195,9109.009766,9119.139648,9119.139648,133000000
5/8/2012,9190.5,9207.55957,9159.469727,9181.650391,9181.650391,112400000
5/9/2012,9112.719727,9115.94043,9021.200195,9045.05957,9045.05957,131600000
5/10/2012,9013.259766,9075.629883,8985.900391,9009.650391,9009.650391,141500000
5/11/2012,9019.400391,9050.610352,8944.629883,8953.30957,8953.30957,143400000
5/14/2012,8986.219727,9031.089844,8947.820313,8973.839844,8973.839844,112700000
5/15/2012,8910.849609,8930.780273,8838.780273,8900.740234,8900.740234,144900000
5/16/2012,8865.780273,8883.730469,8756.070313,8801.169922,8801.169922,145300000
5/17/2012,8789.469727,8885.080078,8765.709961,8876.589844,8876.589844,160100000
5/18/2012,8727.580078,8735.540039,8588.160156,8611.30957,8611.30957,155100000
5/21/2012,8617.919922,8676.200195,8608.620117,8633.889648,8633.889648,110800000
5/22/2012,8721.589844,8740.480469,8690.469727,8729.290039,8729.290039,111000000
5/23/2012,8715.139648,8715.139648,8538.69043,8556.599609,8556.599609,142700000
5/24/2012,8537.990234,8597.849609,8496.610352,8563.379883,8563.379883,134200000
5/25/2012,8616.849609,8616.849609,8550.929688,8580.389648,8580.389648,113600000
5/28/2012,8604.990234,8624.509766,8568.870117,8593.150391,8593.150391,97000000
5/29/2012,8565.55957,8657.080078,8517.179688,8657.080078,8657.080078,129700000
5/30/2012,8637.950195,8656.709961,8568.969727,8633.19043,8633.19043,119000000
5/31/2012,8499.679688,8542.730469,8455.129883,8542.730469,8542.730469,162800000
6/1/2012,8465.469727,8487.44043,8422.5,8440.25,8440.25,125200000
6/4/2012,8278.650391,8303.349609,8238.959961,8295.629883,8295.629883,126800000
6/5/2012,8331.019531,8388.139648,8306.929688,8382,8382,136900000
6/6/2012,8428.360352,8549,8412.549805,8533.530273,8533.530273,160100000
6/7/2012,8639.25,8647.790039,8599.639648,8639.719727,8639.719727,127300000
6/8/2012,8609.780273,8611.929688,8427.200195,8459.259766,8459.259766,182900000
6/11/2012,8612.139648,8665.799805,8594.580078,8624.900391,8624.900391,108900000
6/12/2012,8478.780273,8575.870117,8452.5,8536.719727,8536.719727,113200000
6/13/2012,8557.570313,8615.889648,8554.139648,8587.839844,8587.839844,101600000
6/14/2012,8531.400391,8592.169922,8520.990234,8568.889648,8568.889648,101600000
6/15/2012,8608.429688,8625.19043,8552.75,8569.320313,8569.320313,106700000
6/18/2012,8723.549805,8766.55957,8711.490234,8721.019531,8721.019531,109800000
6/19/2012,8692.820313,8712.860352,8630.660156,8655.870117,8655.870117,99200000
6/20/2012,8739.099609,8770.410156,8711.219727,8752.30957,8752.30957,114100000
6/21/2012,8794.030273,8859.040039,8790.860352,8824.070313,8824.070313,132500000
6/22/2012,8733.5,8830.339844,8731.790039,8798.349609,8798.349609,113300000
6/25/2012,8837.830078,8837.830078,8726.400391,8734.620117,8734.620117,92800000
6/26/2012,8671.610352,8712.679688,8619.360352,8663.990234,8663.990234,127500000
6/27/2012,8677.759766,8730.490234,8641.519531,8730.490234,8730.490234,106000000
6/28/2012,8816.070313,8881.44043,8805.650391,8874.110352,8874.110352,118500000
6/29/2012,8811.459961,9044.040039,8803.330078,9006.780273,9006.780273,143900000
7/2/2012,9103.790039,9103.790039,9003.480469,9003.480469,9003.480469,99700000
7/3/2012,9013.650391,9082.389648,9012.860352,9066.589844,9066.589844,121000000
7/4/2012,9119.69043,9136.019531,9095.30957,9104.169922,9104.169922,105600000
7/5/2012,9078.459961,9130.540039,9069.009766,9079.799805,9079.799805,97100000
7/6/2012,9052.700195,9082.040039,8977.349609,9020.75,9020.75,108200000
7/9/2012,8922.990234,8954.44043,8892.169922,8896.879883,8896.879883,92100000
7/10/2012,8922.030273,8966.990234,8855.929688,8857.730469,8857.730469,108300000
7/11/2012,8819.040039,8851,8797.730469,8851,8851,98000000
7/12/2012,8859.389648,8862.799805,8709.75,8720.009766,8720.009766,141800000
7/13/2012,8701.349609,8759.05957,8695.44043,8724.120117,8724.120117,122800000
7/17/2012,8740.980469,8808.870117,8711.730469,8755,8755,112000000
7/18/2012,8796.150391,8802.089844,8715.139648,8726.740234,8726.740234,119000000
7/19/2012,8795,8835.799805,8771.19043,8795.549805,8795.549805,113200000
7/20/2012,8785.870117,8792.19043,8662.719727,8669.870117,8669.870117,116900000
7/23/2012,8582.280273,8606.230469,8500.269531,8508.320313,8508.320313,103300000
7/24/2012,8497.990234,8517.519531,8446.179688,8488.089844,8488.089844,126200000
7/25/2012,8410.980469,8433.580078,8328.019531,8365.900391,8365.900391,137400000
7/26/2012,8408.219727,8448.549805,8358.509766,8443.099609,8443.099609,153400000
7/27/2012,8547.339844,8569.089844,8522.740234,8566.639648,8566.639648,129100000
7/30/2012,8658.830078,8663.299805,8589.19043,8635.44043,8635.44043,112000000
7/31/2012,8600.919922,8732.839844,8585.259766,8695.05957,8695.05957,140300000
8/1/2012,8622.040039,8654.610352,8578.160156,8641.849609,8641.849609,123200000
8/2/2012,8642.889648,8705.910156,8635.509766,8653.179688,8653.179688,127000000
8/3/2012,8539.709961,8565.05957,8513.200195,8555.110352,8555.110352,141700000
8/6/2012,8683.200195,8751.799805,8676.25,8726.290039,8726.290039,113000000
8/7/2012,8714.120117,8812.419922,8711.900391,8803.30957,8803.30957,109300000
8/8/2012,8889.379883,8962.950195,8851.589844,8881.160156,8881.160156,162300000
8/9/2012,8870.80957,9004.80957,8862.169922,8978.599609,8978.599609,151200000
8/10/2012,8931.919922,8954.849609,8857.230469,8891.44043,8891.44043,120000000
8/13/2012,8871.679688,8906.209961,8867.629883,8885.150391,8885.150391,72100000
8/14/2012,8913.700195,8970.990234,8897.870117,8929.879883,8929.879883,117500000
8/15/2012,8960.280273,8960.280273,8866.05957,8925.040039,8925.040039,104400000
8/16/2012,8967.110352,9094.089844,8962.969727,9092.759766,9092.759766,115300000
8/17/2012,9120.219727,9181.570313,9097,9162.5,9162.5,132500000
8/20/2012,9202.360352,9222.870117,9150.790039,9171.160156,9171.160156,91300000
8/21/2012,9165.150391,9196.669922,9146.070313,9156.919922,9156.919922,84200000
8/22/2012,9150.69043,9162.969727,9075.080078,9131.740234,9131.740234,85900000
8/23/2012,9080.669922,9194.469727,9062.540039,9178.120117,9178.120117,102800000
8/24/2012,9069.950195,9090.669922,9045.790039,9070.759766,9070.759766,85700000
8/27/2012,9140.410156,9150.480469,9084.870117,9085.389648,9085.389648,79500000
8/28/2012,9138.509766,9140.620117,8988.990234,9033.290039,9033.290039,124000000
8/29/2012,9045.730469,9073.990234,9033.830078,9069.80957,9069.80957,107500000
8/30/2012,9062.070313,9062.070313,8960.240234,8983.780273,8983.780273,98300000
8/31/2012,8891.75,8933.990234,8839.910156,8839.910156,8839.910156,122800000
9/3/2012,8836.610352,8893.389648,8773.400391,8783.889648,8783.889648,123400000
9/4/2012,8787.969727,8804.44043,8729.219727,8775.509766,8775.509766,110800000
9/5/2012,8756.589844,8759.259766,8679.820313,8679.820313,8679.820313,111700000
9/6/2012,8690.339844,8697,8646.030273,8680.570313,8680.570313,119100000
9/7/2012,8821.370117,8871.650391,8804.269531,8871.650391,8871.650391,157100000
9/10/2012,8853.19043,8874.540039,8838.179688,8869.370117,8869.370117,111800000
9/11/2012,8811.330078,8814.030273,8769.469727,8807.379883,8807.379883,95400000
9/12/2012,8827.209961,8959.959961,8821.799805,8959.959961,8959.959961,116100000
9/13/2012,8950.009766,9022.200195,8932.099609,8995.150391,8995.150391,95000000
9/14/2012,9097.919922,9193.269531,9081.799805,9159.389648,9159.389648,198000000
9/18/2012,9155.490234,9180.44043,9120.610352,9123.769531,9123.769531,137600000
9/19/2012,9166.519531,9288.530273,9140.75,9232.209961,9232.209961,157200000
9/20/2012,9174.19043,9215.570313,9079.19043,9086.980469,9086.980469,144600000
9/21/2012,9113.299805,9159.330078,9103.950195,9110,9110,121700000
9/24/2012,9071.320313,9091.969727,9031.129883,9069.290039,9069.290039,105900000
9/25/2012,9031.370117,9112.540039,9023.629883,9091.540039,9091.540039,128400000
9/26/2012,8941.75,8971.75,8894.019531,8906.700195,8906.700195,109300000
9/27/2012,8856.30957,8959.25,8844.05957,8949.870117,8949.870117,124700000
9/28/2012,8986.629883,8989.080078,8838.849609,8870.160156,8870.160156,135600000
10/1/2012,8815.070313,8829.349609,8759.070313,8796.509766,8796.509766,99100000
10/2/2012,8826.360352,8843.330078,8774.75,8786.049805,8786.049805,98200000
10/3/2012,8778.259766,8806.75,8729.55957,8746.870117,8746.870117,103500000
10/4/2012,8783.129883,8865.919922,8738.30957,8824.589844,8824.589844,123500000
10/5/2012,8850.290039,8880.230469,8805.790039,8863.299805,8863.299805,112100000
10/9/2012,8822.389648,8840.69043,8765.549805,8769.589844,8769.589844,124400000
10/10/2012,8650.549805,8660.679688,8578.25,8596.230469,8596.230469,122300000
10/11/2012,8514.629883,8607.419922,8514.629883,8546.780273,8546.780273,132900000
10/12/2012,8607.700195,8620.179688,8516.110352,8534.120117,8534.120117,139400000
10/15/2012,8517.769531,8595.110352,8488.139648,8577.929688,8577.929688,126900000
10/16/2012,8638.679688,8707.950195,8633.679688,8701.30957,8701.30957,119800000
10/17/2012,8777.389648,8837.19043,8758.700195,8806.549805,8806.549805,139700000
10/18/2012,8886.55957,8992.360352,8877.169922,8982.860352,8982.860352,165000000
10/19/2012,8944.030273,9016.900391,8940.379883,9002.679688,9002.679688,134700000
10/22/2012,8874.519531,9031.549805,8867.790039,9010.709961,9010.709961,118300000
10/23/2012,9066.030273,9075.580078,8970.5,9014.25,9014.25,116300000
10/24/2012,8896.410156,9043.799805,8896.410156,8954.299805,8954.299805,133000000
10/25/2012,8952.129883,9057.30957,8941.849609,9055.200195,9055.200195,115600000
10/26/2012,9058.929688,9075.589844,8933.05957,8933.05957,8933.05957,132100000
10/29/2012,8958.790039,8986.049805,8909.370117,8929.339844,8929.339844,97300000
10/30/2012,8941.820313,8995.80957,8841.980469,8841.980469,8841.980469,149200000
10/31/2012,8911.080078,8985.580078,8905.44043,8928.290039,8928.290039,135500000
11/1/2012,8931.709961,8976.080078,8871.480469,8946.870117,8946.870117,140600000
11/2/2012,9049.219727,9072.389648,9031.429688,9051.219727,9051.219727,137900000
11/5/2012,9000.80957,9040.179688,8984.69043,9007.44043,9007.44043,101400000
11/6/2012,8989.580078,8990.349609,8957.490234,8975.150391,8975.150391,104700000
11/7/2012,9030.55957,9032.320313,8924.410156,8972.889648,8972.889648,130900000
11/8/2012,8868.419922,8891.080078,8811.410156,8837.150391,8837.150391,106500000
11/9/2012,8742.679688,8779.240234,8729.450195,8757.599609,8757.599609,104000000
11/12/2012,8701.280273,8728.849609,8676.44043,8676.44043,8676.44043,86300000
11/13/2012,8710.519531,8723.459961,8619.450195,8661.049805,8661.049805,94900000
11/14/2012,8660.269531,8680.400391,8653.490234,8664.730469,8664.730469,81000000
11/15/2012,8703.820313,8829.719727,8684.230469,8829.719727,8829.719727,161300000
11/16/2012,8898.330078,9032.349609,8898.330078,9024.160156,9024.160156,199100000
11/19/2012,9141.269531,9183.459961,9135.290039,9153.200195,9153.200195,143100000
11/20/2012,9198.419922,9200.849609,9129.429688,9142.639648,9142.639648,133700000
11/21/2012,9213.730469,9248.980469,9161.209961,9222.519531,9222.519531,134700000
11/22/2012,9336.320313,9366.799805,9304.719727,9366.799805,9366.799805,147400000
11/26/2012,9466.05957,9487.94043,9388.94043,9388.94043,9388.94043,151500000
11/27/2012,9371.129883,9449.719727,9370.589844,9423.299805,9423.299805,136700000
11/28/2012,9375.480469,9407.620117,9308.349609,9308.349609,9308.349609,118700000
11/29/2012,9370.290039,9412.080078,9350.400391,9400.879883,9400.879883,113300000
11/30/2012,9446.769531,9492.910156,9380.25,9446.009766,9446.009766,159800000
12/3/2012,9484.200195,9525.820313,9453.480469,9458.179688,9458.179688,110100000
12/4/2012,9419.150391,9457.19043,9406.030273,9432.459961,9432.459961,104100000
12/5/2012,9380.370117,9515.860352,9376.969727,9468.839844,9468.839844,115900000
12/6/2012,9535.69043,9565.429688,9503.30957,9545.160156,9545.160156,123100000
12/7/2012,9547.139648,9572.75,9522.129883,9527.389648,9527.389648,133800000
12/10/2012,9584.459961,9584.459961,9517.400391,9533.75,9533.75,115200000
12/11/2012,9510.599609,9534.179688,9487.950195,9525.320313,9525.320313,97200000
12/12/2012,9606.25,9606.25,9565.950195,9581.459961,9581.459961,129400000
12/13/2012,9681.200195,9767.049805,9672.469727,9742.730469,9742.730469,212000000
12/14/2012,9703.55957,9775.75,9687.700195,9737.55957,9737.55957,247400000
12/17/2012,9895.679688,9903.349609,9826.299805,9828.879883,9828.879883,213600000
12/18/2012,9848.870117,9967.240234,9848.870117,9923.009766,9923.009766,260300000
12/19/2012,10025.40039,10160.40039,10016.98047,10160.40039,10160.40039,277500000
12/20/2012,10093.11035,10147.67969,10028.65039,10039.33008,10039.33008,274800000
12/21/2012,10145.58008,10175.05957,9924.419922,9940.05957,9940.05957,256500000
12/25/2012,10092.34961,10119.34961,10030.44043,10080.12012,10080.12012,141700000
12/26/2012,10131.21973,10230.36035,10107.33984,10230.36035,10230.36035,182100000
12/27/2012,10295.25977,10376.38965,10288.84961,10322.98047,10322.98047,235200000
12/28/2012,10406.36035,10433.62988,10374.84961,10395.17969,10395.17969,202800000
1/4/2013,10604.5,10734.23047,10602.24023,10688.11035,10688.11035,219000000
1/7/2013,10743.69043,10743.69043,10589.7002,10599.00977,10599.00977,187700000
1/8/2013,10544.20996,10602.12012,10463.42969,10508.05957,10508.05957,211400000
1/9/2013,10405.66992,10620.7002,10398.61035,10578.57031,10578.57031,215000000
1/10/2013,10635.11035,10686.12012,10619.65039,10652.63965,10652.63965,268500000
1/11/2013,10786.13965,10830.42969,10748.05957,10801.57031,10801.57031,236600000
1/15/2013,10914.65039,10952.30957,10851.66016,10879.08008,10879.08008,215100000
1/16/2013,10806.41016,10806.41016,10591.29981,10600.44043,10600.44043,226100000
1/17/2013,10660.94043,10694.84961,10432.96973,10609.63965,10609.63965,268500000
1/18/2013,10791.96973,10913.29981,10787.12012,10913.29981,10913.29981,286600000
1/21/2013,10941.4502,10941.4502,10747.74023,10747.74023,10747.74023,207300000
1/22/2013,10765.09961,10859.41992,10615.2002,10709.92969,10709.92969,248100000
1/23/2013,10575.59961,10663.08984,10486.99023,10486.99023,10486.99023,198800000
1/24/2013,10441.11035,10634.74023,10441.11035,10620.87012,10620.87012,211200000
1/25/2013,10797.29981,10926.65039,10790.9502,10926.65039,10926.65039,220600000
1/28/2013,11002.86035,11002.86035,10824.30957,10824.30957,10824.30957,198300000
1/29/2013,10751.00977,10937.62988,10751.00977,10866.71973,10866.71973,238500000
1/30/2013,10913.96973,11113.9502,10905.63965,11113.9502,11113.9502,202800000
1/31/2013,11057.5,11145.37988,11007.76953,11138.66016,11138.66016,275700000
2/1/2013,11193.71973,11237.83984,11142.25977,11191.33984,11191.33984,278200000
2/4/2013,11254.16016,11285.49023,11194.74023,11260.34961,11260.34961,354100000
2/5/2013,11105.24023,11170.84961,11046.91992,11046.91992,11046.91992,385200000
2/6/2013,11236.7002,11498.41992,11232.04981,11463.75,11463.75,353400000
2/7/2013,11406.32031,11446.80957,11295.62012,11357.07031,11357.07031,404300000
2/8/2013,11179.96973,11299.70996,11135.88965,11153.16016,11153.16016,328100000
2/12/2013,11346.71973,11460.63965,11343.44043,11369.12012,11369.12012,301200000
2/13/2013,11333.71973,11365.26953,11196.66016,11251.41016,11251.41016,275300000
2/14/2013,11273.40039,11356.54004,11243.49023,11307.28027,11307.28027,280100000
2/15/2013,11239.20996,11261.58008,11065.05957,11173.83008,11173.83008,346200000
2/18/2013,11318.21973,11445.45996,11308.83008,11407.87012,11407.87012,238300000
2/19/2013,11336.4502,11412.86035,11336.4502,11372.33984,11372.33984,189900000
2/20/2013,11485.65039,11510.51953,11440.09961,11468.28027,11468.28027,202000000
2/21/2013,11404.73047,11442.11035,11301.76953,11309.12988,11309.12988,196300000
2/22/2013,11238.75,11390.65039,11175.66992,11385.94043,11385.94043,247900000
2/25/2013,11564.54981,11662.51953,11562.09961,11662.51953,11662.51953,240900000
2/26/2013,11449.66016,11520.24023,11374.83008,11398.80957,11398.80957,268000000
2/27/2013,11418.55957,11419.62012,11253.96973,11253.96973,11253.96973,193200000
2/28/2013,11396.73047,11563.75,11392.55957,11559.36035,11559.36035,217300000
3/1/2013,11464.70996,11648.62988,11464.70996,11606.37988,11606.37988,190100000
3/4/2013,11695.4502,11767.67969,11613.58984,11652.29004,11652.29004,205200000
3/5/2013,11732.57031,11779.41992,11666.37988,11683.4502,11683.4502,198900000
3/6/2013,11811.05957,11933.82031,11803.08984,11932.26953,11932.26953,200900000
3/7/2013,12037.25,12069.59961,11946.00977,11968.08008,11968.08008,216000000
3/8/2013,12066.5,12283.62012,12065.08984,12283.62012,12283.62012,364600000
3/11/2013,12363.08984,12403.9502,12300.83008,12349.04981,12349.04981,332300000
3/12/2013,12433.59961,12461.96973,12314.80957,12314.80957,12314.80957,306500000
3/13/2013,12252.29004,12339.4502,12234.48047,12239.66016,12239.66016,195900000
3/14/2013,12332.16016,12395.73047,12248.65039,12381.19043,12381.19043,171500000
3/15/2013,12437.67969,12560.9502,12434.46973,12560.9502,12560.9502,251000000
3/18/2013,12365.44043,12373.16992,12220.62988,12220.62988,12220.62988,195900000
3/19/2013,12405.61035,12491.16016,12401.12012,12468.23047,12468.23047,165200000
3/21/2013,12592,12650.25977,12586.05957,12635.69043,12635.69043,193300000
3/22/2013,12498.50977,12522.04981,12338.53027,12338.53027,12338.53027,168000000
3/25/2013,12507.61035,12594.36035,12480.41992,12546.45996,12546.45996,169900000
3/26/2013,12461.79004,12540.12012,12456.04004,12471.62012,12471.62012,187500000
3/27/2013,12476.58008,12502.25977,12442.38965,12493.79004,12493.79004,152900000
3/28/2013,12457.12988,12462.86035,12286.37012,12335.95996,12335.95996,204600000
3/29/2013,12405.53027,12425.95996,12319.75,12397.91016,12397.91016,181500000
4/1/2013,12371.33984,12384.83008,12133,12135.01953,12135.01953,198200000
4/2/2013,12051.57031,12107.40039,11805.78027,12003.42969,12003.42969,274600000
4/3/2013,12112.08984,12362.2002,12102.04981,12362.2002,12362.2002,235100000
4/4/2013,12188.21973,12634.54004,12075.96973,12634.54004,12634.54004,309400000
4/5/2013,12880.82031,13225.62012,12831.09961,12833.63965,12833.63965,477400000
4/8/2013,13082.61035,13225.21973,13080.29004,13192.58984,13192.58984,313900000
4/9/2013,13309.12988,13331.38965,13151.73047,13192.34961,13192.34961,287600000
4/10/2013,13177.30957,13325.15039,13177.30957,13288.12988,13288.12988,359800000
4/11/2013,13444.9502,13549.16016,13384.11035,13549.16016,13549.16016,368500000
4/12/2013,13568.25,13568.25,13402.86035,13485.13965,13485.13965,352000000
4/15/2013,13345.86035,13408.29004,13257.86035,13275.66016,13275.66016,321000000
4/16/2013,13023.91016,13312.23047,13004.45996,13221.44043,13221.44043,321600000
4/17/2013,13330.5,13397.5,13318.69043,13382.88965,13382.88965,277400000
4/18/2013,13272.21973,13377.74023,13200.84961,13220.07031,13220.07031,305000000
4/19/2013,13268.42969,13338.75,13186.88965,13316.48047,13316.48047,236000000
4/22/2013,13537.16992,13611.58008,13529.44043,13568.37012,13568.37012,246200000
4/23/2013,13545.59961,13585.34961,13505.53027,13529.65039,13529.65039,240200000
4/24/2013,13687.28027,13843.45996,13686.78027,13843.45996,13843.45996,307400000
4/25/2013,13887.53027,13974.25977,13827.95996,13926.08008,13926.08008,294500000
4/26/2013,13978.98047,13983.87012,13852.2002,13884.12988,13884.12988,248300000
4/30/2013,13854.82031,13897.05957,13778.75,13860.86035,13860.86035,237500000
5/1/2013,13837.71973,13844.82031,13782,13799.34961,13799.34961,185400000
5/2/2013,13727.25,13780.48047,13637.95996,13694.04004,13694.04004,179900000
5/7/2013,13960.04004,14196.37988,13951.80957,14180.24023,14180.24023,217200000
5/8/2013,14196.2002,14421.37988,14186.83008,14285.69043,14285.69043,252600000
5/9/2013,14366.9502,14409.82031,14191.48047,14191.48047,14191.48047,268300000
5/10/2013,14449.24023,14636.80957,14426.74023,14607.54004,14607.54004,312500000
5/13/2013,14759.5,14849.00977,14727.7002,14782.20996,14782.20996,387200000
5/14/2013,14822.55957,14839.79004,14755.08008,14758.41992,14758.41992,304700000
5/15/2013,14962.33984,15108.83008,14956.37988,15096.03027,15096.03027,435000000
5/16/2013,15146.04981,15155.71973,14879.50977,15037.24023,15037.24023,375100000
5/17/2013,14926.41992,15157.32031,14902.29981,15138.12012,15138.12012,314500000
5/20/2013,15260.61035,15381.74023,15245.79981,15360.80957,15360.80957,368100000
5/21/2013,15264.79004,15388.37012,15264.41992,15381.01953,15381.01953,514100000
5/22/2013,15440.69043,15706.62988,15432.63965,15627.25977,15627.25977,476800000
5/23/2013,15739.98047,15942.59961,14483.98047,14483.98047,14483.98047,595200000
5/24/2013,14731.75,15007.5,13981.51953,14612.4502,14612.4502,461200000
5/27/2013,14373.82031,14381.28027,14027.41992,14142.65039,14142.65039,307400000
5/28/2013,13943.62012,14399.78027,13943.62012,14311.98047,14311.98047,336300000
5/29/2013,14492.54981,14512.28027,14243.49023,14326.45996,14326.45996,297000000
5/30/2013,14072.90039,14098.16016,13555.66016,13589.03027,13589.03027,321600000
5/31/2013,13804.23047,13916.55957,13681.38965,13774.54004,13774.54004,280500000
6/3/2013,13551.36035,13562.87012,13261.82031,13261.82031,13261.82031,282300000
6/4/2013,13186.59961,13610.25,13060.94043,13533.75977,13533.75977,378300000
6/5/2013,13566.75,13711.41992,13011.16016,13014.87012,13014.87012,303700000
6/6/2013,12925.29004,13238.53027,12862.01953,12904.01953,12904.01953,314000000
6/7/2013,12706.41016,13106.2002,12548.2002,12877.53027,12877.53027,324500000
6/10/2013,13141.84961,13514.2002,13141.37012,13514.2002,13514.2002,241400000
6/11/2013,13504.76953,13584.30957,13296.30957,13317.62012,13317.62012,260200000
6/12/2013,13087.66016,13332.71973,12994.08008,13289.32031,13289.32031,205500000
6/13/2013,13038.01953,13050.11035,12415.84961,12445.37988,12445.37988,240900000
6/14/2013,12668.90039,12900.65039,12629.30957,12686.51953,12686.51953,278200000
6/17/2013,12584.37012,13033.12012,12549.82031,13033.12012,13033.12012,171900000
6/18/2013,13015.15039,13139.48047,12919.03027,13007.28027,13007.28027,158700000
6/19/2013,13233.08008,13296.62012,13107.65039,13245.21973,13245.21973,201900000
6/20/2013,13101.84961,13190.82031,12966.41016,13014.58008,13014.58008,200700000
6/21/2013,12787.87012,13330.34961,12702.66992,13230.12988,13230.12988,241000000
6/24/2013,13417.54004,13426.12988,13026.23047,13062.78027,13062.78027,162500000
6/25/2013,13081.62012,13234.88965,12758.21973,12969.33984,12969.33984,199200000
6/26/2013,13152.75,13189.83984,12826.50977,12834.00977,12834.00977,173400000
6/27/2013,12968.71973,13213.54981,12873.5,13213.54981,13213.54981,182400000
